Pakelimo_iraso_ID,Konteinerio_Nr,Konteinerio_RFID,Konteinerio_talpa,Konteinerio_latitude,Konteinerio_longitude,Konteinerio_vietove,Konteinerio_gatve,Konteinerio_namas,Vezejas,Automobilis,Pakelimo_data__laikas,Svoris_kg_,Pakelimo_tasko_latitude,Pakelimo_tasko_longitude,Duomenu_pateikimo_data__laikas,Zona
267803,13-L-201758,E20000170616019315807AF4,0.24,54.6517,25.3029,Vilniaus m.,Liepkalnio g.,120-1,Ekonovus,,2/2/2023 1:09:18 PM,0.007,54.6517,25.3029,2/2/2023 1:45:29 PM,Vilniaus m. BA3
267802,13-L-211129,E200001B360502342640D28D,0.24,54.6513,25.3028,Vilniaus m.,Liepkalnio g.,120-2,Ekonovus,,2/2/2023 1:08:36 PM,0.009,54.6513,25.3029,2/2/2023 1:45:29 PM,Vilniaus m. BA3
265835,13-L-221170,E200470C262060263BCE0110,0.12,54.6173,25.3167,Vilniaus m.,Liepkalnio g.,196-1,Ekonovus,,2/2/2023 10:18:29 AM,0.0055,54.6173,25.3165,2/2/2023 10:55:22 AM,Vilniaus m. BA3
265679,13-L-201440,E2000017561100680800C9D3,0.12,54.6118,25.3118,Vilniaus m.,Liepkalnio g.,202-1,Ekonovus,,2/2/2023 10:05:49 AM,0.0045,54.6117,25.3118,2/2/2023 10:44:19 AM,Vilniaus m. BA3
265681,13-L-205541,E2000017060D01580550E30B,0.12,54.6117,25.3116,Vilniaus m.,Liepkalnio g.,202-2,Ekonovus,,2/2/2023 10:06:25 AM,0.005,54.6117,25.3116,2/2/2023 10:44:19 AM,Vilniaus m. BA3
267070,13-L-200749,E20000170615010124501D26,0.24,54.6627,25.3012,Vilniaus m.,Liepkalnio g.,50-1,Ekonovus,,2/2/2023 11:59:42 AM,0.009,54.6629,25.3013,2/2/2023 12:35:23 PM,Vilniaus m. BA3
265700,13-L-310703,0512021373FEDCBA00036330,0.77,54.6821,25.2891,Vilniaus m.,Literatų g.,4,Ekonovus,,2/2/2023 10:03:29 AM,0.0265,54.6822,25.2892,2/2/2023 10:44:27 AM,Vilniaus m. BA5
265703,13-L-312219,E20047183EB06026FD570116,0.24,54.682,25.2891,Vilniaus m.,Literatų g.,5,Ekonovus,,2/2/2023 10:04:15 AM,0.0085,54.6823,25.2892,2/2/2023 10:44:27 AM,Vilniaus m. BA5
265704,13-L-309379,E200001C3618005511301AFB,0.24,54.6826,25.2887,Vilniaus m.,Literatų g.,5,Ekonovus,,2/2/2023 10:04:27 AM,0.0095,54.6823,25.2892,2/2/2023 10:44:27 AM,Vilniaus m. BA5
264968,13-L-302247,E200001706150105262011C9,0.66,54.6824,25.2914,Vilniaus m.,Literatų g.,9,Ekonovus,,2/2/2023 8:56:13 AM,0.024,54.6824,25.2915,2/2/2023 9:34:44 AM,Vilniaus m. BA5
264969,13-L-311965,E200471456E06026BEDA010E,0.77,54.6824,25.2915,Vilniaus m.,Literatų g.,9,Ekonovus,,2/2/2023 8:57:01 AM,0.0245,54.6824,25.2914,2/2/2023 9:34:44 AM,Vilniaus m. BA5
264970,13-L-302248,E200001706150107262011CA,0.77,54.6825,25.2916,Vilniaus m.,Literatų g.,9,Ekonovus,,2/2/2023 8:57:11 AM,0.024,54.6824,25.2914,2/2/2023 9:34:45 AM,Vilniaus m. BA5
261936,13-L-302751,E20000170615020425301746,0.77,54.6918,25.2708,Vilniaus m.,Lukiškių g.,1,Ekonovus,,2/2/2023 4:40:23 AM,0.023,54.6916,25.2707,2/2/2023 5:23:42 AM,Vilniaus m. BA5
261885,13-L-307990,E200001C36160048113012D4,1.1,54.692,25.2679,Vilniaus m.,Lukiškių g.,2,Ekonovus,,2/2/2023 4:35:37 AM,0.034,54.692,25.2681,2/2/2023 5:13:20 AM,Vilniaus m. BA5
261886,13-L-306316,E200001D810501862520A2F9,1.1,54.692,25.2679,Vilniaus m.,Lukiškių g.,2,Ekonovus,,2/2/2023 4:35:57 AM,0.043,54.692,25.2681,2/2/2023 5:13:21 AM,Vilniaus m. BA5
261890,13-L-310395,E200001C3618006608102739,1.1,54.692,25.2679,Vilniaus m.,Lukiškių g.,2,Ekonovus,,2/2/2023 4:38:35 AM,0.04,54.6921,25.2691,2/2/2023 5:13:21 AM,Vilniaus m. BA5
261880,13-L-303151,E20000170615006224501CCF,0.77,54.6932,25.2677,Vilniaus m.,Lukiškių g.,5,Ekonovus,,2/2/2023 4:33:07 AM,0.029,54.6932,25.2677,2/2/2023 5:13:20 AM,Vilniaus m. BA5
261881,13-L-303149,E20000170615004924601E71,0.77,54.6932,25.2677,Vilniaus m.,Lukiškių g.,5,Ekonovus,,2/2/2023 4:33:23 AM,0.0255,54.6932,25.2677,2/2/2023 5:13:20 AM,Vilniaus m. BA5
261882,13-L-307342,E200001D731302160790BE9C,0.77,54.6932,25.2677,Vilniaus m.,Lukiškių g.,5,Ekonovus,,2/2/2023 4:33:27 AM,0.028,54.6932,25.2677,2/2/2023 5:13:20 AM,Vilniaus m. BA5
263653,13-L-308076,E200001C361602701160EDC3,1.1,54.6928,25.265,Vilniaus m.,Lukiškių skg.,8,Ekonovus,,2/2/2023 7:07:52 AM,0.0395,54.6929,25.2653,2/2/2023 7:54:17 AM,Vilniaus m. BA5
262476,13-L-308336,E200001C3616016010808264,1.1,54.7013,25.2659,Vilniaus m.,Lvovo g.,101,Ekonovus,,2/2/2023 5:42:21 AM,0.042,54.7013,25.2659,2/2/2023 6:23:30 AM,Vilniaus m. BA5
262481,13-L-305108,E20000170616020219405333,1.1,54.7013,25.2659,Vilniaus m.,Lvovo g.,101,Ekonovus,,2/2/2023 5:43:57 AM,0.041,54.7013,25.2659,2/2/2023 6:23:31 AM,Vilniaus m. BA5
262472,13-L-306047,E200001D81050136258065C8,0.77,54.7013,25.2659,Vilniaus m.,Lvovo g.,105A,Ekonovus,,2/2/2023 5:41:01 AM,0.024,54.7013,25.2659,2/2/2023 6:23:30 AM,Vilniaus m. BA5
261588,13-L-304723,E200001756110066133091AC,1.1,54.6974,25.2788,Vilniaus m.,Lvovo g.,25,Ekonovus,,2/2/2023 3:40:57 AM,0.0405,54.6972,25.2788,2/2/2023 4:33:10 AM,Vilniaus m. BA5
261571,13-L-312259,E2004712412060269D7E0115,1.1,54.6974,25.2788,Vilniaus m.,Lvovo g.,25,Ekonovus,,2/2/2023 3:38:31 AM,0.036,54.6972,25.2788,2/2/2023 4:13:16 AM,Vilniaus m. BA5
261572,13-L-303846,E2000017561100631430848F,1.1,54.6974,25.2788,Vilniaus m.,Lvovo g.,25,Ekonovus,,2/2/2023 3:39:07 AM,0.0405,54.6972,25.2788,2/2/2023 4:13:16 AM,Vilniaus m. BA5
261569,13-L-303848,E20000175611004914308470,1.1,54.6974,25.2788,Vilniaus m.,Lvovo g.,25,Ekonovus,,2/2/2023 3:37:51 AM,0.037,54.6972,25.2788,2/2/2023 4:13:16 AM,Vilniaus m. BA5
261566,13-L-306896,E200001D7313010108104832,1.1,54.6974,25.2788,Vilniaus m.,Lvovo g.,25,Ekonovus,,2/2/2023 3:36:19 AM,0.042,54.6972,25.2788,2/2/2023 4:13:15 AM,Vilniaus m. BA5
262491,13-L-306876,E200001D731301031040488B,1.1,54.7006,25.2666,Vilniaus m.,Lvovo g.,58,Ekonovus,,2/2/2023 5:46:51 AM,0.0375,54.7005,25.2677,2/2/2023 6:23:31 AM,Vilniaus m. BA5
263269,13-L-310288,E200001C36180148085079FE,1.1,54.699,25.2717,Vilniaus m.,Lvovo g.,71,Ekonovus,,2/2/2023 6:44:40 AM,0.0435,54.699,25.2717,2/2/2023 7:24:20 AM,Vilniaus m. BA5
263264,13-L-301476,E2000017061501372780076A,1.1,54.6989,25.2717,Vilniaus m.,Lvovo g.,73,Ekonovus,,2/2/2023 6:42:30 AM,0.0365,54.6991,25.2716,2/2/2023 7:24:19 AM,Vilniaus m. BA5
264229,13-L-304383,202002120000000000002248,3,54.7,25.2696,Vilniaus m.,Lvovo g.,89,Ekonovus,,2/2/2023 7:55:20 AM,0.108,,,2/2/2023 8:36:04 AM,Vilniaus m. BA5
263279,13-L-312939,E2004706BC906026E5350112,1.1,54.6988,25.2718,Vilniaus m.,Lvovo g.,89A,Ekonovus,,2/2/2023 6:47:36 AM,0.0415,54.6989,25.2718,2/2/2023 7:24:21 AM,Vilniaus m. BA5
263277,13-L-311557,E200471751006026EE7C010E,1.1,54.6988,25.2718,Vilniaus m.,Lvovo g.,89A,Ekonovus,,2/2/2023 6:47:06 AM,0.0425,54.6989,25.2718,2/2/2023 7:24:21 AM,Vilniaus m. BA5
262584,13-L-302152,E20000170615007026301003,1.1,54.7007,25.2678,Vilniaus m.,Lvovo g.,91,Ekonovus,,2/2/2023 5:51:03 AM,0.042,54.7005,25.2677,2/2/2023 6:37:08 AM,Vilniaus m. BA5
262493,13-L-307767,E200001C36160105111048B8,1.1,54.7007,25.2678,Vilniaus m.,Lvovo g.,91,Ekonovus,,2/2/2023 5:47:33 AM,0.034,54.7005,25.2677,2/2/2023 6:23:32 AM,Vilniaus m. BA5
262496,13-L-309941,E28011052000734A40020A9C,1.1,54.7007,25.2678,Vilniaus m.,Lvovo g.,91,Ekonovus,,2/2/2023 5:48:57 AM,0.036,54.7005,25.2677,2/2/2023 6:23:32 AM,Vilniaus m. BA5
261510,13-L-312390,E2004701DE90602697550111,1.1,54.6834,25.2572,Vilniaus m.,M. K. Čiurlionio g.,23,Ekonovus,,2/2/2023 2:59:03 AM,0.0365,54.6833,25.2572,2/2/2023 3:43:10 AM,Vilniaus m. BA5
261513,13-L-312007,E200470DBF6060265562010A,0.77,54.6833,25.2572,Vilniaus m.,M. K. Čiurlionio g.,23,Ekonovus,,2/2/2023 3:00:15 AM,0.0255,54.6833,25.2572,2/2/2023 4:03:13 AM,Vilniaus m. BA5
261514,13-L-311132,0512021373FEDCBA00036701,1.1,54.6833,25.2572,Vilniaus m.,M. K. Čiurlionio g.,23,Ekonovus,,2/2/2023 3:00:45 AM,0.0365,54.6833,25.2572,2/2/2023 4:03:13 AM,Vilniaus m. BA5
261515,13-L-311102,0512021373FEDCBA00036731,1.1,54.6832,25.2572,Vilniaus m.,M. K. Čiurlionio g.,23,Ekonovus,,2/2/2023 3:00:55 AM,0.036,54.6832,25.2571,2/2/2023 4:03:13 AM,Vilniaus m. BA5
261516,13-L-307409,E200001D7313007009002713,1.1,54.6832,25.2572,Vilniaus m.,M. K. Čiurlionio g.,23,Ekonovus,,2/2/2023 3:00:59 AM,0.0365,54.6832,25.2571,2/2/2023 4:03:13 AM,Vilniaus m. BA5
261518,13-L-300348,E2000015130B02721060AEB8,0.66,54.6819,25.2604,Vilniaus m.,M. K. Čiurlionio g.,36,Ekonovus,,2/2/2023 3:03:29 AM,0.0225,54.6821,25.2605,2/2/2023 4:03:13 AM,Vilniaus m. BA5
267447,13-L-301384,E200001706150099281003EE,1.1,54.6822,25.2658,Vilniaus m.,M. K. Čiurlionio g.,8,Ekonovus,,2/2/2023 12:23:50 PM,0.039,54.6823,25.2656,2/2/2023 1:17:20 PM,Vilniaus m. BA5
267443,13-L-303054,E20000170615007624701CEA,0.66,54.6826,25.2663,Vilniaus m.,M. K. Čiurlionio g.,8,Ekonovus,,2/2/2023 12:23:12 PM,0.0245,54.6824,25.2656,2/2/2023 1:17:19 PM,Vilniaus m. BA5
267444,13-L-301238,E20000170615016528600383,1.1,54.6824,25.2658,Vilniaus m.,M. K. Čiurlionio g.,8,Ekonovus,,2/2/2023 12:23:14 PM,0.034,54.6824,25.2656,2/2/2023 1:17:20 PM,Vilniaus m. BA5
267901,13-L-302119,E20000170615014026400F20,1.1,54.6821,25.2521,Vilniaus m.,M. K. Čiurlionio g.,84B,Ekonovus,,2/2/2023 1:17:24 PM,0.037,54.6821,25.2523,2/2/2023 1:55:31 PM,Vilniaus m. BA5
267902,13-L-304068,E20000175611019614108A01,1.1,54.6821,25.2521,Vilniaus m.,M. K. Čiurlionio g.,84B,Ekonovus,,2/2/2023 1:18:00 PM,0.039,54.6821,25.2523,2/2/2023 1:55:31 PM,Vilniaus m. BA5
267455,13-L-308706,E200001C361602000990ADD4,1.1,54.6847,25.268,Vilniaus m.,M. Valančiaus g.,2,Ekonovus,,2/2/2023 12:28:01 PM,0.04,54.6845,25.2678,2/2/2023 1:17:21 PM,Vilniaus m. BA5
267456,13-L-308716,E200001C361601550990853D,1.1,54.6847,25.268,Vilniaus m.,M. Valančiaus g.,2,Ekonovus,,2/2/2023 12:28:17 PM,0.0425,54.6846,25.2677,2/2/2023 1:17:21 PM,Vilniaus m. BA5
267463,13-L-307817,E200001C361602001180AD8C,1.1,54.6847,25.2679,Vilniaus m.,M. Valančiaus g.,2,Ekonovus,,2/2/2023 12:29:44 PM,0.0395,54.6829,25.2678,2/2/2023 1:17:22 PM,Vilniaus m. BA5
268495,13-L-304373,202002120000000000002328,5,54.6847,25.2665,Vilniaus m.,M. Valančiaus g.,7,Ekonovus,,2/2/2023 1:50:21 PM,0.1855,,,2/2/2023 3:03:44 PM,Vilniaus m. BA5
262764,13-L-302876,E20000170615025025101AE3,0.77,54.6815,25.2923,Vilniaus m.,Maironio g.,13,Ekonovus,,2/2/2023 6:04:10 AM,0.0255,54.6815,25.2923,2/2/2023 6:53:01 AM,Vilniaus m. BA5
263009,13-L-308047,E200001C36160059117021E1,1.1,54.6793,25.2926,Vilniaus m.,Maironio g.,21,Ekonovus,,2/2/2023 6:26:20 AM,0.035,54.6793,25.2926,2/2/2023 7:05:16 AM,Vilniaus m. BA5
