Isvezimo plano ID;Konteinerio Nr;Konteinerio talpa;Konteinerio_vietove;Konteinerio_gatve;Konteinerio_namas;Konteinerio_butas;Konteinerio RFID;Konteinerio longitude;Konteinerio latitude;Planuojama isvezimo data;Vezejas
11149983;13-L-203194;0.24;Grigiðkiø m.;Miðko g.;33;NULL;E20000170616003317506594;54.668470;25.078160;43539;Ekonovus
11149984;13-L-203194;0.24;Grigiðkiø m.;Miðko g.;33;NULL;E20000170616003317506594;54.668470;25.078160;43553;Ekonovus
11149989;13-L-203195;0.24;Grigiðkiø m.;Miðko g.;40;NULL;E20000170616013917806441;54.668470;25.078670;43539;Ekonovus
11149990;13-L-203195;0.24;Grigiðkiø m.;Miðko g.;40;NULL;E20000170616013917806441;54.668470;25.078670;43553;Ekonovus
11164199;13-L-204519;1.10;Vilniaus m.;Laisvës pr.;1;NULL;E20000170616015517006D3A;54.668520;25.235060;43529;Ekonovus
11164200;13-L-204519;1.10;Vilniaus m.;Laisvës pr.;1;NULL;E20000170616015517006D3A;54.668520;25.235060;43531;Ekonovus
11164201;13-L-204519;1.10;Vilniaus m.;Laisvës pr.;1;NULL;E20000170616015517006D3A;54.668520;25.235060;43536;Ekonovus
11164202;13-L-204519;1.10;Vilniaus m.;Laisvës pr.;1;NULL;E20000170616015517006D3A;54.668520;25.235060;43538;Ekonovus
11164203;13-L-204519;1.10;Vilniaus m.;Laisvës pr.;1;NULL;E20000170616015517006D3A;54.668520;25.235060;43543;Ekonovus
11164204;13-L-204519;1.10;Vilniaus m.;Laisvës pr.;1;NULL;E20000170616015517006D3A;54.668520;25.235060;43545;Ekonovus
11164205;13-L-204519;1.10;Vilniaus m.;Laisvës pr.;1;NULL;E20000170616015517006D3A;54.668520;25.235060;43550;Ekonovus
11164206;13-L-204519;1.10;Vilniaus m.;Laisvës pr.;1;NULL;E20000170616015517006D3A;54.668520;25.235060;43552;Ekonovus
11150277;13-L-203243;0.24;Grigiðkiø m.;Miðko g.;34A;NULL;E20000170616018216906B37;54.668550;25.080130;43539;Ekonovus
11150278;13-L-203243;0.24;Grigiðkiø m.;Miðko g.;34A;NULL;E20000170616018216906B37;54.668550;25.080130;43553;Ekonovus
11194657;13-L-208032;0.12;Vilniaus m.;Pelesos g.;47;NULL;E20000175713015222203230;54.668550;25.285680;43531;Ekonovus
11194658;13-L-208032;0.12;Vilniaus m.;Pelesos g.;47;NULL;E20000175713015222203230;54.668550;25.285680;43538;Ekonovus
11194659;13-L-208032;0.12;Vilniaus m.;Pelesos g.;47;NULL;E20000175713015222203230;54.668550;25.285680;43545;Ekonovus
11194660;13-L-208032;0.12;Vilniaus m.;Pelesos g.;47;NULL;E20000175713015222203230;54.668550;25.285680;43552;Ekonovus
11207950;13-L-209550;0.12;Vilniaus m.;Dubliðkiø g;30;NULL;E2000017840102191200A18B;54.668550;25.169540;43532;Ekonovus
11207951;13-L-209550;0.12;Vilniaus m.;Dubliðkiø g;30;NULL;E2000017840102191200A18B;54.668550;25.169540;43546;Ekonovus
11194787;13-L-208042;1.10;Vilniaus m.;Pelesos g.;47;NULL;E20000175713015319804A7F;54.668560;25.285600;43531;Ekonovus
11194788;13-L-208042;1.10;Vilniaus m.;Pelesos g.;47;NULL;E20000175713015319804A7F;54.668560;25.285600;43538;Ekonovus
11194789;13-L-208042;1.10;Vilniaus m.;Pelesos g.;47;NULL;E20000175713015319804A7F;54.668560;25.285600;43545;Ekonovus
11194790;13-L-208042;1.10;Vilniaus m.;Pelesos g.;47;NULL;E20000175713015319804A7F;54.668560;25.285600;43552;Ekonovus
11122725;13-L-200911;0.24;Vilniaus m.;Rasø g.;15;NULL;E2000017561100400730CF2B;54.668570;25.302900;43531;Ekonovus
11122726;13-L-200911;0.24;Vilniaus m.;Rasø g.;15;NULL;E2000017561100400730CF2B;54.668570;25.302900;43545;Ekonovus
11156881;13-L-203832;0.24;Grigiðkiø m.;Kranto g.;18;NULL;E20000170616014517306678;54.668580;25.084270;43539;Ekonovus
11156882;13-L-203832;0.24;Grigiðkiø m.;Kranto g.;18;NULL;E20000170616014517306678;54.668580;25.084270;43553;Ekonovus
11150211;13-L-203232;0.24;Grigiðkiø m.;Projektavimo g.;30;NULL;E20000170616015517106AFA;54.668590;25.082510;43539;Ekonovus
11150212;13-L-203232;0.24;Grigiðkiø m.;Projektavimo g.;30;NULL;E20000170616015517106AFA;54.668590;25.082510;43553;Ekonovus
11150217;13-L-203233;0.24;Grigiðkiø m.;Projektavimo g.;30;NULL;E20000170616002417006C34;54.668590;25.082510;43539;Ekonovus
11150218;13-L-203233;0.24;Grigiðkiø m.;Projektavimo g.;30;NULL;E20000170616002417006C34;54.668590;25.082510;43553;Ekonovus
11156851;13-L-203827;0.24;Grigiðkiø m.;Kranto g.;33;NULL;E20000170616009217406842;54.668600;25.083900;43539;Ekonovus
11156852;13-L-203827;0.24;Grigiðkiø m.;Kranto g.;33;NULL;E20000170616009217406842;54.668600;25.083900;43553;Ekonovus
11156857;13-L-203828;0.24;Grigiðkiø m.;Kranto g.;33;NULL;E200001706160073175065E4;54.668600;25.083900;43539;Ekonovus
11156858;13-L-203828;0.24;Grigiðkiø m.;Kranto g.;33;NULL;E200001706160073175065E4;54.668600;25.083900;43553;Ekonovus
11149995;13-L-203196;0.12;Grigiðkiø m.;Miðko g.;31;NULL;E200001706160088178063CC;54.668620;25.078420;43539;Ekonovus
11149996;13-L-203196;0.12;Grigiðkiø m.;Miðko g.;31;NULL;E200001706160088178063CC;54.668620;25.078420;43553;Ekonovus
11156582;13-L-203803;0.77;Grigiðkiø m.;Kovo 11-osios g.;43;NULL;E20000170616022817406952;54.668640;25.098310;43530;Ekonovus
11156583;13-L-203803;0.77;Grigiðkiø m.;Kovo 11-osios g.;43;NULL;E20000170616022817406952;54.668640;25.098310;43532;Ekonovus
11156584;13-L-203803;0.77;Grigiðkiø m.;Kovo 11-osios g.;43;NULL;E20000170616022817406952;54.668640;25.098310;43535;Ekonovus
11156585;13-L-203803;0.77;Grigiðkiø m.;Kovo 11-osios g.;43;NULL;E20000170616022817406952;54.668640;25.098310;43537;Ekonovus
11156586;13-L-203803;0.77;Grigiðkiø m.;Kovo 11-osios g.;43;NULL;E20000170616022817406952;54.668640;25.098310;43539;Ekonovus
11156587;13-L-203803;0.77;Grigiðkiø m.;Kovo 11-osios g.;43;NULL;E20000170616022817406952;54.668640;25.098310;43542;Ekonovus
11156588;13-L-203803;0.77;Grigiðkiø m.;Kovo 11-osios g.;43;NULL;E20000170616022817406952;54.668640;25.098310;43544;Ekonovus
11156589;13-L-203803;0.77;Grigiðkiø m.;Kovo 11-osios g.;43;NULL;E20000170616022817406952;54.668640;25.098310;43546;Ekonovus
11156590;13-L-203803;0.77;Grigiðkiø m.;Kovo 11-osios g.;43;NULL;E20000170616022817406952;54.668640;25.098310;43549;Ekonovus
11156591;13-L-203803;0.77;Grigiðkiø m.;Kovo 11-osios g.;43;NULL;E20000170616022817406952;54.668640;25.098310;43551;Ekonovus
11156592;13-L-203803;0.77;Grigiðkiø m.;Kovo 11-osios g.;43;NULL;E20000170616022817406952;54.668640;25.098310;43553;Ekonovus
11156593;13-L-203803;0.77;Grigiðkiø m.;Kovo 11-osios g.;43;NULL;E20000170616022817406952;54.668640;25.098310;43556;Ekonovus
11127395;13-L-201414;0.24;Grigiðkiø m.;Miðko g.;38;NULL;E20000170615006724302053;54.668710;25.078850;43539;Ekonovus
11127396;13-L-201414;0.24;Grigiðkiø m.;Miðko g.;38;NULL;E20000170615006724302053;54.668710;25.078850;43553;Ekonovus
11150271;13-L-203242;0.24;Grigiðkiø m.;Miðko g.;32A;NULL;E20000170616018116906B2F;54.668720;25.080450;43539;Ekonovus
11150272;13-L-203242;0.24;Grigiðkiø m.;Miðko g.;32A;NULL;E20000170616018116906B2F;54.668720;25.080450;43553;Ekonovus
11146823;13-L-202801;0.77;Grigiðkiø m.;Kovo 11-osios g.;33A;NULL;E200001706160058173065CD;54.668750;25.093140;43530;Ekonovus
